Dates,Times,CheckoutDur,title
2009-03-14,12:38:00,31,"time travelers wife a novel"
2009-03-14,10:58:00,33,"time travelers wife a novel"
2009-03-15,12:51:00,20,"time travelers wife a novel"
2009-03-15,12:44:00,23,"time travelers wife a novel"
2009-03-15,12:44:00,26,"time travelers wife a novel"
2009-03-15,12:44:00,29,"time travelers wife a novel"
2009-03-15,12:51:00,29,"time travelers wife a novel"
2009-03-15,12:51:00,40,"time travelers wife a novel"
2009-03-15,12:44:00,42,"time travelers wife a novel"
2009-03-15,12:44:00,42,"time travelers wife a novel"
2009-03-15,12:51:00,43,"time travelers wife a novel"
2009-03-15,12:51:00,48,"time travelers wife a novel"
2009-03-15,12:51:00,50,"time travelers wife a novel"
2009-03-16,19:40:00,48,"time travelers wife a novel"
2009-03-16,19:40:00,75,"time travelers wife a novel"
2009-03-16,19:40:00,76,"time travelers wife a novel"
2009-03-16,19:40:00,89,"time travelers wife a novel"
2009-03-16,19:40:00,90,"time travelers wife a novel"
2009-03-17,19:47:00,24,"time travelers wife"
2009-03-17,19:47:00,26,"time travelers wife"
2009-03-17,19:47:00,46,"time travelers wife"
2009-03-17,19:47:00,47,"time travelers wife"
2009-03-19,15:05:00,28,"time travelers wife a novel"
2009-03-19,15:05:00,30,"time travelers wife a novel"
2009-03-19,15:05:00,31,"time travelers wife a novel"
2009-03-21,17:38:00,9,"time travelers wife"
2009-03-21,17:38:00,15,"time travelers wife"
2009-03-27,17:25:00,20,"time travelers wife a novel"
2009-03-27,17:25:00,23,"time travelers wife a novel"
2009-03-27,17:25:00,24,"time travelers wife a novel"
2009-03-29,13:10:00,24,"time travelers wife a novel"
2009-03-30,19:04:00,4,"time travelers wife a novel"
2009-03-30,19:04:00,9,"time travelers wife a novel"
2009-03-30,14:54:00,15,"time travelers wife"
2009-03-30,17:46:00,25,"time travelers wife"
2009-04-07,18:27:00,29,"time travelers wife a novel"
2009-04-07,18:17:00,36,"time travelers wife"
2009-04-07,18:17:00,37,"time travelers wife"
2009-04-07,11:33:00,56,"time travelers wife a novel"
2009-04-07,11:33:00,57,"time travelers wife a novel"
2009-04-07,11:33:00,69,"time travelers wife a novel"
2009-04-08,16:11:00,5,"time travelers wife a novel"
2009-04-08,16:11:00,7,"time travelers wife a novel"
2009-04-08,16:11:00,21,"time travelers wife a novel"
2009-04-08,16:11:00,22,"time travelers wife a novel"
2009-04-09,17:57:00,20,"time travelers wife a novel"
2009-04-10,11:09:00,13,"time travelers wife"
2009-04-10,11:09:00,13,"time travelers wife"
2009-04-10,17:47:00,18,"time travelers wife"
2009-04-10,17:47:00,19,"time travelers wife"
2009-04-13,14:31:00,0,"time travelers wife a novel"
2009-04-14,19:15:00,15,"time travelers wife a novel"
2009-04-16,15:33:00,11,"time travelers wife a novel"
2009-04-16,15:33:00,14,"time travelers wife a novel"
2009-04-16,15:33:00,14,"time travelers wife a novel"
2009-04-16,15:33:00,27,"time travelers wife a novel"
2009-04-17,14:15:00,5,"time travelers wife a novel"
2009-04-17,14:15:00,7,"time travelers wife a novel"
2009-04-17,14:15:00,17,"time travelers wife a novel"
2009-04-17,14:15:00,18,"time travelers wife a novel"
2009-04-18,17:35:00,28,"time travelers wife a novel"
2009-04-20,14:36:00,16,"time travelers wife a novel"
2009-04-20,14:36:00,19,"time travelers wife a novel"
2009-04-20,14:36:00,20,"time travelers wife a novel"
2009-04-20,18:24:00,38,"time travelers wife"
2009-04-21,17:26:00,20,"time travelers wife"
2009-04-21,17:26:00,21,"time travelers wife"
2009-04-21,17:26:00,22,"time travelers wife"
2009-04-21,17:26:00,37,"time travelers wife"
2009-04-21,17:26:00,38,"time travelers wife"
2009-04-21,17:26:00,51,"time travelers wife"
2009-04-21,17:26:00,64,"time travelers wife"
2009-04-21,17:26:00,64,"time travelers wife"
2009-04-22,14:29:00,20,"time travelers wife a novel"
2009-04-22,14:29:00,22,"time travelers wife a novel"
2009-04-22,14:29:00,22,"time travelers wife a novel"
2009-04-22,14:29:00,35,"time travelers wife a novel"
2009-04-23,17:32:00,6,"time travelers wife a novel"
2009-04-23,17:32:00,8,"time travelers wife a novel"
2009-04-23,15:49:00,21,"time travelers wife"
2009-04-23,18:21:00,21,"Sigan yohaengja ui anae The time travelers wife"
2009-04-27,18:20:00,0,"time travelers wife a novel"
2009-04-27,18:20:00,1,"time travelers wife a novel"
2009-04-27,18:20:00,2,"time travelers wife a novel"
2009-04-27,18:20:00,17,"time travelers wife a novel"
2009-04-27,18:20:00,18,"time travelers wife a novel"
2009-04-28,16:24:00,20,"time travelers wife a novel"
2009-04-29,16:15:00,3,"time travelers wife"
2009-04-29,16:15:00,5,"time travelers wife"
2009-04-30,16:16:00,8,"time travelers wife"
2009-04-30,16:16:00,12,"time travelers wife"
2009-04-30,16:16:00,12,"time travelers wife"
2009-04-30,11:14:00,21,"time travelers wife"
2009-04-30,11:14:00,24,"time travelers wife"
2009-04-30,11:14:00,36,"time travelers wife"
2009-04-30,11:14:00,37,"time travelers wife"
2009-05-01,10:43:00,10,"time travelers wife a novel"
2009-05-01,14:50:00,17,"time travelers wife a novel"
2009-05-01,14:50:00,21,"time travelers wife a novel"
2009-05-02,15:00:00,11,"time travelers wife"
2009-05-02,15:00:00,12,"time travelers wife"
2009-05-02,12:23:00,27,"time travelers wife a novel"
2009-05-02,13:27:00,37,"time travelers wife a novel"
2009-05-03,13:12:00,36,"time travelers wife a novel"
2009-05-03,13:12:00,38,"time travelers wife a novel"
2009-05-03,13:12:00,39,"time travelers wife a novel"
2009-05-03,13:12:00,53,"time travelers wife a novel"
2009-05-03,13:12:00,67,"time travelers wife a novel"
2009-05-04,14:31:00,8,"time travelers wife a novel"
2009-05-04,14:31:00,11,"time travelers wife a novel"
2009-05-04,13:20:00,24,"time travelers wife"
2009-05-04,13:20:00,28,"time travelers wife"
2009-05-04,14:37:00,44,"time travelers wife a novel"
2009-05-05,13:31:00,14,"time travelers wife a novel"
2009-05-05,13:31:00,16,"time travelers wife a novel"
2009-05-05,14:04:00,20,"time travelers wife a novel"
2009-05-06,16:21:00,20,"time travelers wife a novel"
2009-05-07,16:59:00,25,"time travelers wife a novel"
2009-05-08,13:31:00,0,"Sigan yohaengja ui anae The time travelers wife"
2009-05-09,15:40:00,14,"time travelers wife"
2009-05-09,15:40:00,15,"time travelers wife"
2009-05-09,16:10:00,16,"time travelers wife a novel"
2009-05-09,16:10:00,17,"time travelers wife a novel"
2009-05-09,15:40:00,17,"time travelers wife"
2009-05-09,10:39:00,19,"time travelers wife a novel"
2009-05-09,15:18:00,23,"time travelers wife a novel"
2009-05-09,15:18:00,23,"time travelers wife a novel"
2009-05-09,10:39:00,25,"time travelers wife a novel"
2009-05-13,15:26:00,14,"time travelers wife a novel"
2009-05-13,15:26:00,17,"time travelers wife a novel"
2009-05-13,15:26:00,18,"time travelers wife a novel"
2009-05-13,15:26:00,37,"time travelers wife a novel"
2009-05-14,17:04:00,19,"time travelers wife a novel"
2009-05-14,17:04:00,25,"time travelers wife a novel"
2009-05-16,12:10:00,23,"time travelers wife a novel"
2009-05-16,12:10:00,26,"time travelers wife a novel"
2009-05-16,12:10:00,26,"time travelers wife a novel"
2009-05-16,12:10:00,40,"time travelers wife a novel"
2009-05-16,12:10:00,40,"time travelers wife a novel"
2009-05-17,14:25:00,29,"time travelers wife"
2009-05-18,19:18:00,33,"time travelers wife"
2009-05-19,17:42:00,10,"time travelers wife a novel"
2009-05-19,15:33:00,25,"time travelers wife a novel"
2009-05-19,15:33:00,26,"time travelers wife a novel"
2009-05-19,13:07:00,27,"time travelers wife a novel"
2009-05-20,12:49:00,7,"time travelers wife"
2009-05-20,12:49:00,9,"time travelers wife"
2009-05-20,12:49:00,11,"time travelers wife"
2009-05-20,10:45:00,20,"time travelers wife a novel"
2009-05-20,10:45:00,21,"time travelers wife a novel"
2009-05-23,17:35:00,11,"time travelers wife a novel"
2009-05-24,15:40:00,37,"time travelers wife a novel"
2009-05-26,12:10:00,29,"time travelers wife"
2009-05-26,12:10:00,32,"time travelers wife"
2009-05-26,12:10:00,33,"time travelers wife"
2009-05-26,12:10:00,49,"time travelers wife"
2009-05-27,19:52:00,14,"time travelers wife"
2009-05-27,19:52:00,17,"time travelers wife"
2009-05-27,11:05:00,30,"time travelers wife a novel"
2009-05-27,11:05:00,35,"time travelers wife a novel"
2009-05-28,14:24:00,21,"time travelers wife a novel"
2009-05-28,14:24:00,21,"time travelers wife a novel"
2009-05-29,12:39:00,14,"time travelers wife a novel"
2009-05-29,12:39:00,18,"time travelers wife a novel"
2009-05-30,15:15:00,6,"time travelers wife a novel"
2009-06-01,15:06:00,8,"time travelers wife"
2009-06-01,15:06:00,10,"time travelers wife"
2009-06-01,15:06:00,10,"time travelers wife"
2009-06-02,19:04:00,0,"Sigan yohaengja ui anae The time travelers wife"
2009-06-02,19:04:00,19,"Sigan yohaengja ui anae The time travelers wife"
2009-06-02,19:04:00,37,"Sigan yohaengja ui anae The time travelers wife"
2009-06-02,19:04:00,38,"Sigan yohaengja ui anae The time travelers wife"
2009-06-03,14:30:00,12,"time travelers wife"
2009-06-03,14:30:00,14,"time travelers wife"
2009-06-04,15:31:00,41,"time travelers wife"
2009-06-05,10:49:00,7,"time travelers wife a novel"
2009-06-05,16:08:00,11,"time travelers wife a novel"
2009-06-05,16:08:00,11,"time travelers wife a novel"
2009-06-05,10:49:00,18,"time travelers wife a novel"
2009-06-05,10:22:00,20,"time travelers wife a novel"
2009-06-05,13:14:00,20,"time travelers wife a novel"
2009-06-05,13:14:00,21,"time travelers wife a novel"
2009-06-05,10:22:00,24,"time travelers wife a novel"
2009-06-05,10:22:00,25,"time travelers wife a novel"
2009-06-05,13:14:00,46,"time travelers wife a novel"
2009-06-06,11:23:00,42,"time travelers wife a novel"
2009-06-08,16:02:00,9,"time travelers wife a novel"
2009-06-08,18:40:00,15,"time travelers wife a novel"
2009-06-08,18:40:00,31,"time travelers wife a novel"
2009-06-10,17:09:00,0,"time travelers wife a novel"
2009-06-10,17:09:00,4,"time travelers wife a novel"
2009-06-10,17:30:00,27,"time travelers wife a novel"
2009-06-11,14:47:00,12,"time travelers wife a novel"
2009-06-12,11:55:00,10,"time travelers wife a novel"
2009-06-12,11:55:00,13,"time travelers wife a novel"
2009-06-12,11:55:00,17,"time travelers wife a novel"
2009-06-13,17:20:00,23,"time travelers wife"
2009-06-13,17:20:00,33,"time travelers wife"
2009-06-13,17:20:00,33,"time travelers wife"
2009-06-15,18:16:00,12,"time travelers wife a novel"
2009-06-15,18:16:00,14,"time travelers wife a novel"
2009-06-15,18:16:00,27,"time travelers wife a novel"
2009-06-16,16:14:00,15,"time travelers wife a novel"
2009-06-16,16:14:00,20,"time travelers wife a novel"
2009-06-17,15:34:00,15,"time travelers wife a novel"
2009-06-17,13:52:00,19,"time travelers wife a novel"
2009-06-17,13:52:00,20,"time travelers wife a novel"
2009-06-17,19:12:00,23,"time travelers wife"
2009-06-17,19:12:00,34,"time travelers wife"
2009-06-17,19:12:00,49,"time travelers wife"
2009-06-17,19:12:00,50,"time travelers wife"
2009-06-18,17:33:00,0,"time travelers wife a novel"
2009-06-18,16:27:00,21,"time travelers wife"
2009-06-20,15:43:00,19,"time travelers wife a novel"
2009-06-21,16:13:00,20,"time travelers wife a novel"
2009-06-21,14:30:00,22,"time travelers wife a novel"
2009-06-21,16:13:00,23,"time travelers wife a novel"
2009-06-21,16:13:00,24,"time travelers wife a novel"
2009-06-23,12:59:00,14,"time travelers wife"
2009-06-23,12:59:00,16,"time travelers wife"
2009-06-23,13:30:00,22,"time travelers wife a novel"
2009-06-24,16:09:00,8,"time travelers wife a novel"
2009-06-24,19:47:00,12,"time travelers wife a novel"
2009-06-24,16:09:00,13,"time travelers wife a novel"
2009-06-24,19:47:00,16,"time travelers wife a novel"
2009-06-24,19:47:00,18,"time travelers wife a novel"
2009-06-24,19:17:00,20,"Sigan yohaengja ui anae The time travelers wife"
2009-06-24,19:17:00,21,"Sigan yohaengja ui anae The time travelers wife"
2009-06-24,16:09:00,26,"time travelers wife a novel"
2009-06-24,19:17:00,32,"Sigan yohaengja ui anae The time travelers wife"
2009-06-24,19:17:00,33,"Sigan yohaengja ui anae The time travelers wife"
2009-06-25,10:09:00,20,"time travelers wife"
2009-06-25,10:09:00,24,"time travelers wife"
2009-06-25,10:09:00,36,"time travelers wife"
2009-06-26,13:46:00,6,"time travelers wife a novel"
2009-06-26,13:46:00,11,"time travelers wife a novel"
2009-06-26,13:46:00,12,"time travelers wife a novel"
2009-06-26,16:27:00,12,"time travelers wife a novel"
2009-06-26,16:27:00,18,"time travelers wife a novel"
2009-06-29,19:31:00,13,"time travelers wife a novel"
2009-06-29,19:31:00,17,"time travelers wife a novel"
2009-06-29,19:31:00,18,"time travelers wife a novel"
2009-07-01,18:58:00,11,"time travelers wife a novel"
2009-07-01,18:58:00,16,"time travelers wife a novel"
2009-07-01,18:58:00,18,"time travelers wife a novel"
2009-07-01,18:59:00,32,"time travelers wife a novel"
2009-07-01,18:59:00,33,"time travelers wife a novel"
2009-07-01,18:59:00,41,"time travelers wife a novel"
2009-07-01,18:59:00,71,"time travelers wife a novel"
2009-07-01,18:59:00,74,"time travelers wife a novel"
2009-07-03,10:01:00,4,"time travelers wife a novel"
2009-07-03,12:56:00,19,"time travelers wife a novel"
2009-07-03,12:56:00,19,"time travelers wife a novel"
2009-07-03,10:01:00,23,"time travelers wife a novel"
2009-07-03,10:01:00,24,"time travelers wife a novel"
2009-07-03,10:01:00,96,"time travelers wife a novel"
2009-07-06,17:47:00,19,"time travelers wife a novel"
2009-07-07,13:41:00,22,"time travelers wife"
2009-07-07,13:41:00,27,"time travelers wife"
2009-07-08,19:57:00,6,"time travelers wife a novel"
2009-07-08,19:57:00,11,"time travelers wife a novel"
2009-07-08,19:57:00,12,"time travelers wife a novel"
2009-07-08,19:33:00,22,"time travelers wife"
2009-07-08,19:33:00,25,"time travelers wife"
2009-07-09,18:38:00,22,"time travelers wife a novel"
2009-07-09,18:38:00,24,"time travelers wife a novel"
2009-07-12,15:10:00,20,"time travelers wife a novel"
2009-07-13,15:02:00,8,"time travelers wife a novel"
2009-07-13,13:39:00,12,"time travelers wife a novel"
2009-07-13,13:39:00,15,"time travelers wife a novel"
2009-07-13,16:48:00,22,"time travelers wife a novel"
2009-07-13,16:48:00,25,"time travelers wife a novel"
2009-07-13,16:48:00,27,"time travelers wife a novel"
2009-07-14,17:21:00,13,"time travelers wife a novel"
2009-07-15,16:44:00,7,"time travelers wife"
2009-07-15,16:44:00,10,"time travelers wife"
2009-07-15,16:44:00,11,"time travelers wife"
2009-07-16,19:54:00,6,"time travelers wife"
2009-07-16,19:54:00,10,"time travelers wife"
2009-07-16,11:40:00,15,"time travelers wife"
2009-07-16,11:40:00,19,"time travelers wife"
2009-07-16,17:37:00,19,"time travelers wife a novel"
2009-07-16,16:13:00,23,"time travelers wife a novel"
2009-07-16,16:13:00,24,"time travelers wife a novel"
2009-07-16,17:37:00,24,"time travelers wife a novel"
2009-07-16,17:37:00,25,"time travelers wife a novel"
2009-07-16,16:13:00,28,"time travelers wife a novel"
2009-07-16,16:13:00,29,"time travelers wife a novel"
2009-07-16,16:26:00,54,"time travelers wife a novel"
2009-07-16,16:26:00,56,"time travelers wife a novel"
2009-07-16,16:26:00,63,"time travelers wife a novel"
2009-07-16,16:26:00,76,"time travelers wife a novel"
2009-07-16,16:26:00,80,"time travelers wife a novel"
2009-07-17,17:54:00,11,"Sigan yohaengja ui anae The time travelers wife"
2009-07-18,12:17:00,11,"time travelers wife a novel"
2009-07-18,12:17:00,14,"time travelers wife a novel"
2009-07-18,12:17:00,16,"time travelers wife a novel"
2009-07-19,13:01:00,19,"time travelers wife a novel"
2009-07-21,17:45:00,10,"time travelers wife a novel"
2009-07-21,17:45:00,13,"time travelers wife a novel"
2009-07-21,17:05:00,21,"time travelers wife a novel"
2009-07-22,13:38:00,48,"time travelers wife"
2009-07-22,16:38:00,53,"time travelers wife a novel"
2009-07-22,13:38:00,74,"time travelers wife"
2009-07-22,13:38:00,75,"time travelers wife"
2009-07-22,13:38:00,96,"time travelers wife"
2009-07-22,13:38:00,106,"time travelers wife"
2009-07-22,13:38:00,108,"time travelers wife"
2009-07-22,13:38:00,109,"time travelers wife"
2009-07-23,18:55:00,22,"time travelers wife a novel"
2009-07-23,16:58:00,64,"time travelers wife a novel"
2009-07-23,16:58:00,78,"time travelers wife a novel"
2009-07-23,16:58:00,82,"time travelers wife a novel"
2009-07-26,13:20:00,14,"time travelers wife a novel"
2009-07-27,15:28:00,0,"time travelers wife"
2009-07-27,15:28:00,5,"time travelers wife"
2009-07-29,11:24:00,13,"time travelers wife a novel"
2009-07-30,16:00:00,20,"time travelers wife a novel"
2009-07-30,16:00:00,24,"time travelers wife a novel"
2009-07-30,16:00:00,24,"time travelers wife a novel"
2009-07-31,16:54:00,11,"time travelers wife a novel"
2009-08-02,16:24:00,25,"time travelers wife"
2009-08-02,13:16:00,27,"time travelers wife a novel"
2009-08-02,13:16:00,37,"time travelers wife a novel"
2009-08-02,13:16:00,37,"time travelers wife a novel"
2009-08-03,12:17:00,7,"time travelers wife a novel"
2009-08-03,12:17:00,10,"time travelers wife a novel"
2009-08-03,19:17:00,10,"time travelers wife a novel"
2009-08-03,17:51:00,14,"time travelers wife a novel"
2009-08-03,17:51:00,18,"time travelers wife a novel"
2009-08-03,17:51:00,24,"time travelers wife a novel"
2009-08-03,17:51:00,25,"time travelers wife a novel"
2009-08-04,13:56:00,5,"time travelers wife a novel"
2009-08-04,13:58:00,17,"Sigan yohaengja ui anae The time travelers wife"
2009-08-04,13:14:00,23,"time travelers wife a novel"
2009-08-04,13:14:00,23,"time travelers wife a novel"
2009-08-04,13:58:00,37,"Sigan yohaengja ui anae The time travelers wife"
2009-08-04,13:58:00,39,"Sigan yohaengja ui anae The time travelers wife"
2009-08-04,13:58:00,50,"Sigan yohaengja ui anae The time travelers wife"
2009-08-05,18:46:00,5,"Sigan yohaengja ui anae The time travelers wife"
2009-08-05,18:46:00,5,"Sigan yohaengja ui anae The time travelers wife"
2009-08-05,18:15:00,9,"time travelers wife a novel"
2009-08-05,18:15:00,16,"time travelers wife a novel"
2009-08-05,18:15:00,18,"time travelers wife a novel"
2009-08-05,17:51:00,21,"time travelers wife a novel"
2009-08-05,17:51:00,21,"time travelers wife a novel"
2009-08-05,17:51:00,21,"time travelers wife a novel"
2009-08-05,18:29:00,21,"time travelers wife a novel"
2009-08-05,17:51:00,22,"time travelers wife a novel"
2009-08-05,18:29:00,22,"time travelers wife a novel"
2009-08-06,14:46:00,12,"time travelers wife"
2009-08-06,16:42:00,12,"time travelers wife a novel"
2009-08-06,16:42:00,12,"time travelers wife a novel"
2009-08-06,16:42:00,12,"time travelers wife a novel"
2009-08-06,12:06:00,20,"time travelers wife"
2009-08-06,12:06:00,22,"time travelers wife"
2009-08-06,12:06:00,22,"time travelers wife"
2009-08-06,15:56:00,35,"time travelers wife a novel"
2009-08-06,15:56:00,35,"time travelers wife a novel"
2009-08-06,15:56:00,50,"time travelers wife a novel"
2009-08-06,15:56:00,52,"time travelers wife a novel"
2009-08-07,10:19:00,12,"time travelers wife a novel"
2009-08-07,10:19:00,14,"time travelers wife a novel"
2009-08-07,12:49:00,15,"time travelers wife a novel"
2009-08-07,10:19:00,17,"time travelers wife a novel"
2009-08-07,11:06:00,18,"time travelers wife"
2009-08-07,12:49:00,19,"time travelers wife a novel"
2009-08-07,11:06:00,20,"time travelers wife"
2009-08-07,12:49:00,21,"time travelers wife a novel"
2009-08-07,14:09:00,33,"time travelers wife a novel"
2009-08-07,14:09:00,37,"time travelers wife a novel"
2009-08-07,14:09:00,37,"time travelers wife a novel"
2009-08-07,12:48:00,40,"time travelers wife"
2009-08-07,12:49:00,43,"time travelers wife a novel"
2009-08-07,12:49:00,45,"time travelers wife a novel"
2009-08-08,15:46:00,4,"time travelers wife"
2009-08-08,15:46:00,8,"time travelers wife"
2009-08-08,15:46:00,10,"time travelers wife"
2009-08-08,17:18:00,14,"time travelers wife"
2009-08-08,17:18:00,17,"time travelers wife"
2009-08-08,17:18:00,17,"time travelers wife"
2009-08-08,10:21:00,31,"time travelers wife a novel"
2009-08-08,16:45:00,45,"time travelers wife a novel"
2009-08-11,19:27:00,30,"time travelers wife a novel"
2009-08-11,16:01:00,62,"time travelers wife a novel"
2009-08-12,18:40:00,0,"Sigan yohaengja ui anae The time travelers wife"
2009-08-12,18:40:00,4,"Sigan yohaengja ui anae The time travelers wife"
2009-08-12,11:17:00,12,"time travelers wife a novel"
2009-08-12,11:17:00,13,"time travelers wife a novel"
2009-08-12,18:40:00,16,"Sigan yohaengja ui anae The time travelers wife"
2009-08-12,18:46:00,38,"time travelers wife a novel"
2009-08-12,18:46:00,41,"time travelers wife a novel"
2009-08-12,18:46:00,41,"time travelers wife a novel"
2009-08-13,12:29:00,3,"time travelers wife a novel"
2009-08-13,12:29:00,4,"time travelers wife a novel"
2009-08-13,14:32:00,13,"time travelers wife a novel"
2009-08-13,14:32:00,16,"time travelers wife a novel"
2009-08-13,14:32:00,26,"time travelers wife a novel"
2009-08-13,14:01:00,35,"time travelers wife a novel"
2009-08-13,14:01:00,36,"time travelers wife a novel"
2009-08-15,11:43:00,10,"time travelers wife a novel"
2009-08-15,11:43:00,10,"time travelers wife a novel"
2009-08-15,16:19:00,26,"time travelers wife a novel"
2009-08-15,14:47:00,31,"time travelers wife a novel"
2009-08-15,14:47:00,36,"time travelers wife a novel"
2009-08-15,16:19:00,40,"time travelers wife a novel"
2009-08-16,15:09:00,27,"time travelers wife a novel"
2009-08-16,15:09:00,28,"time travelers wife a novel"
2009-08-17,16:24:00,7,"time travelers wife a novel"
2009-08-17,15:28:00,22,"time travelers wife a novel"
2009-08-17,15:28:00,24,"time travelers wife a novel"
2009-08-17,15:28:00,25,"time travelers wife a novel"
2009-08-17,16:04:00,26,"time travelers wife a novel"
2009-08-17,16:04:00,27,"time travelers wife a novel"
2009-08-17,16:24:00,32,"time travelers wife a novel"
2009-08-17,16:24:00,34,"time travelers wife a novel"
2009-08-18,17:19:00,24,"time travelers wife a novel"
2009-08-18,13:02:00,40,"time travelers wife a novel"
2009-08-18,14:04:00,42,"time travelers wife a novel"
2009-08-19,16:05:00,19,"time travelers wife a novel"
2009-08-19,16:05:00,21,"time travelers wife a novel"
2009-08-20,16:57:00,18,"time travelers wife a novel"
2009-08-20,16:57:00,21,"time travelers wife a novel"
2009-08-20,16:57:00,22,"time travelers wife a novel"
2009-08-20,17:00:00,34,"time travelers wife"
2009-08-20,17:00:00,34,"time travelers wife"
2009-08-20,17:00:00,48,"time travelers wife"
2009-08-20,17:00:00,48,"time travelers wife"
2009-08-21,16:37:00,19,"time travelers wife a novel"
2009-08-21,16:37:00,19,"time travelers wife a novel"
2009-08-21,16:37:00,28,"time travelers wife a novel"
2009-08-23,14:29:00,17,"time travelers wife a novel"
2009-08-23,14:29:00,22,"time travelers wife a novel"
2009-08-24,14:02:00,16,"time travelers wife a novel"
2009-08-24,18:55:00,31,"time travelers wife a novel"
2009-08-24,18:55:00,32,"time travelers wife a novel"
2009-08-24,18:55:00,44,"time travelers wife a novel"
2009-08-25,17:32:00,18,"time travelers wife a novel"
2009-08-25,19:06:00,21,"time travelers wife a novel"
2009-08-25,17:32:00,21,"time travelers wife a novel"
2009-08-25,17:32:00,22,"time travelers wife a novel"
2009-08-25,19:06:00,25,"time travelers wife a novel"
2009-08-25,19:06:00,26,"time travelers wife a novel"
2009-08-25,19:06:00,35,"time travelers wife a novel"
2009-08-26,18:50:00,16,"time travelers wife a novel"
2009-08-26,13:24:00,21,"time travelers wife a novel"
2009-08-26,13:24:00,22,"time travelers wife a novel"
2009-08-26,18:50:00,22,"time travelers wife a novel"
2009-08-26,13:24:00,22,"time travelers wife a novel"
2009-08-26,18:50:00,23,"time travelers wife a novel"
2009-08-26,18:20:00,25,"time travelers wife a novel"
2009-08-26,18:20:00,25,"time travelers wife a novel"
2009-08-26,18:50:00,35,"time travelers wife a novel"
2009-08-26,18:20:00,36,"time travelers wife a novel"
2009-08-27,17:46:00,12,"time travelers wife"
2009-08-27,17:28:00,13,"time travelers wife a novel"
2009-08-27,17:46:00,15,"time travelers wife"
2009-08-27,17:28:00,17,"time travelers wife a novel"
2009-08-27,17:28:00,18,"time travelers wife a novel"
2009-08-27,14:52:00,23,"time travelers wife"
2009-08-27,14:52:00,26,"time travelers wife"
2009-08-27,14:52:00,27,"time travelers wife"
2009-08-28,11:15:00,19,"time travelers wife a novel"
2009-08-28,11:15:00,22,"time travelers wife a novel"
2009-08-29,17:16:00,11,"time travelers wife a novel"
2009-08-29,17:16:00,15,"time travelers wife a novel"
2009-08-29,15:05:00,17,"time travelers wife a novel"
2009-08-29,12:59:00,21,"time travelers wife"
2009-08-29,12:59:00,32,"time travelers wife"
2009-08-29,12:59:00,36,"time travelers wife"
2009-08-29,12:59:00,47,"time travelers wife"
2009-08-29,12:59:00,59,"time travelers wife"
2009-08-29,12:59:00,59,"time travelers wife"
2009-09-08,14:04:00,25,"time travelers wife"
2009-09-08,14:04:00,26,"time travelers wife"
2009-09-08,13:34:00,34,"time travelers wife"
2009-09-08,13:34:00,37,"time travelers wife"
2009-09-09,14:31:00,0,"Sigan yohaengja ui anae The time travelers wife"
2009-09-09,14:31:00,0,"Sigan yohaengja ui anae The time travelers wife"
2009-09-09,14:48:00,9,"time travelers wife"
2009-09-09,14:48:00,12,"time travelers wife"
2009-09-10,19:42:00,24,"time travelers wife a novel"
2009-09-10,19:42:00,25,"time travelers wife a novel"
2009-09-11,12:59:00,5,"time travelers wife a novel"
2009-09-11,17:14:00,20,"time travelers wife a novel"
2009-09-11,16:42:00,33,"Sigan yohaengja ui anae The time travelers wife"
2009-09-11,16:42:00,35,"Sigan yohaengja ui anae The time travelers wife"
2009-09-12,13:30:00,7,"time travelers wife a novel"
2009-09-12,13:30:00,10,"time travelers wife a novel"
2009-09-14,16:39:00,11,"time travelers wife"
2009-09-14,18:04:00,21,"time travelers wife a novel"
2009-09-14,16:39:00,22,"time travelers wife"
2009-09-14,16:39:00,23,"time travelers wife"
2009-09-14,18:46:00,29,"time travelers wife a novel"
2009-09-14,18:46:00,30,"time travelers wife a novel"
2009-09-16,13:31:00,7,"time travelers wife a novel"
2009-09-16,13:31:00,12,"time travelers wife a novel"
2009-09-16,12:39:00,22,"time travelers wife a novel"
2009-09-17,14:26:00,20,"time travelers wife a novel"
2009-09-17,18:56:00,20,"time travelers wife a novel"
2009-09-17,18:56:00,22,"time travelers wife a novel"
2009-09-17,14:26:00,24,"time travelers wife a novel"
2009-09-17,18:56:00,24,"time travelers wife a novel"
2009-09-17,14:26:00,37,"time travelers wife a novel"
2009-09-18,15:30:00,17,"time travelers wife a novel"
2009-09-18,15:30:00,17,"time travelers wife a novel"
2009-09-19,12:32:00,14,"time travelers wife a novel"
2009-09-19,12:32:00,16,"time travelers wife a novel"
2009-09-19,12:32:00,17,"time travelers wife a novel"
2009-09-19,14:39:00,19,"time travelers wife a novel"
2009-09-19,12:32:00,19,"time travelers wife a novel"
2009-09-19,12:32:00,20,"time travelers wife a novel"
2009-09-19,14:39:00,22,"time travelers wife a novel"
2009-09-19,13:01:00,41,"time travelers wife a novel"
2009-09-19,13:01:00,41,"time travelers wife a novel"
2009-09-20,13:32:00,11,"time travelers wife a novel"
2009-09-20,13:32:00,12,"time travelers wife a novel"
2009-09-21,13:12:00,12,"time travelers wife a novel"
2009-09-21,13:12:00,14,"time travelers wife a novel"
2009-09-21,16:51:00,19,"time travelers wife a novel"
2009-09-21,16:51:00,21,"time travelers wife a novel"
2009-09-21,17:58:00,21,"time travelers wife a novel"
