Dates,Times,CheckoutDur,title
2013-05-28,18:56:00,22,"fault in our stars"
2013-05-28,19:53:00,27,"fault in our stars"
2013-05-29,17:56:00,9,"fault in our stars"
2013-05-29,10:11:00,16,"fault in our stars"
2013-05-29,17:05:00,16,"fault in our stars"
2013-05-29,14:54:00,21,"fault in our stars"
2013-05-29,17:46:00,56,"fault in our stars"
2013-05-30,13:37:00,0,"fault in our stars"
2013-05-30,19:26:00,2,"fault in our stars"
2013-05-30,10:33:00,21,"fault in our stars"
2013-05-30,17:35:00,25,"fault in our stars"
2013-05-31,14:46:00,11,"fault in our stars"
2013-06-01,12:24:00,35,"fault in our stars"
2013-06-02,16:17:00,11,"fault in our stars"
2013-06-03,19:45:00,12,"fault in our stars"
2013-06-03,18:02:00,24,"fault in our stars"
2013-06-04,17:41:00,0,"fault in our stars"
2013-06-04,15:53:00,1,"fault in our stars"
2013-06-05,12:07:00,12,"fault in our stars"
2013-06-05,11:53:00,19,"fault in our stars"
2013-06-05,18:11:00,21,"fault in our stars"
2013-06-06,17:46:00,17,"fault in our stars"
2013-06-06,17:34:00,20,"fault in our stars"
2013-06-07,16:37:00,8,"fault in our stars"
2013-06-07,14:39:00,10,"fault in our stars"
2013-06-07,13:03:00,18,"fault in our stars"
2013-06-08,11:51:00,5,"fault in our stars"
2013-06-08,10:19:00,16,"fault in our stars"
2013-06-08,11:34:00,24,"fault in our stars"
2013-06-09,13:26:00,6,"fault in our stars"
2013-06-09,14:57:00,21,"fault in our stars"
2013-06-10,16:19:00,8,"fault in our stars"
2013-06-10,17:14:00,10,"fault in our stars"
2013-06-10,13:18:00,14,"fault in our stars"
2013-06-10,13:53:00,20,"fault in our stars"
2013-06-10,18:29:00,20,"fault in our stars"
2013-06-11,14:39:00,8,"fault in our stars"
2013-06-11,11:08:00,16,"fault in our stars"
2013-06-11,19:57:00,28,"fault in our stars"
2013-06-12,15:19:00,4,"fault in our stars"
2013-06-12,16:24:00,20,"fault in our stars"
2013-06-12,16:23:00,31,"fault in our stars"
2013-06-13,17:30:00,8,"fault in our stars"
2013-06-13,19:11:00,15,"fault in our stars"
2013-06-13,17:01:00,18,"fault in our stars"
2013-06-13,14:47:00,19,"fault in our stars"
2013-06-14,16:06:00,18,"fault in our stars"
2013-06-14,14:45:00,24,"fault in our stars"
2013-06-15,11:46:00,5,"fault in our stars"
2013-06-15,17:56:00,10,"fault in our stars"
2013-06-15,16:56:00,11,"fault in our stars"
2013-06-15,16:14:00,14,"fault in our stars"
2013-06-15,15:48:00,18,"fault in our stars"
2013-06-15,16:03:00,25,"fault in our stars"
2013-06-16,14:21:00,0,"fault in our stars"
2013-06-16,13:40:00,21,"fault in our stars"
2013-06-17,13:02:00,0,"fault in our stars"
2013-06-17,17:58:00,7,"fault in our stars"
2013-06-17,11:51:00,14,"fault in our stars"
2013-06-18,16:54:00,4,"fault in our stars"
2013-06-18,18:13:00,6,"fault in our stars"
2013-06-19,17:17:00,0,"fault in our stars"
2013-06-19,12:17:00,13,"fault in our stars"
2013-06-19,17:10:00,13,"fault in our stars"
2013-06-19,12:35:00,22,"fault in our stars"
2013-06-19,14:36:00,22,"fault in our stars"
2013-06-20,11:46:00,7,"fault in our stars"
2013-06-20,19:04:00,33,"fault in our stars"
2013-06-21,13:47:00,11,"fault in our stars"
2013-06-22,14:26:00,7,"fault in our stars"
2013-06-22,13:58:00,7,"fault in our stars"
2013-06-22,12:04:00,16,"fault in our stars"
2013-06-23,16:21:00,6,"fault in our stars"
2013-06-23,16:28:00,11,"fault in our stars"
2013-06-24,19:55:00,11,"fault in our stars"
2013-06-24,17:20:00,20,"fault in our stars"
2013-06-25,18:48:00,19,"fault in our stars"
2013-06-26,17:49:00,6,"fault in our stars"
2013-06-26,18:41:00,6,"fault in our stars"
2013-06-26,11:33:00,11,"fault in our stars"
2013-06-26,14:50:00,22,"fault in our stars"
2013-06-27,16:38:00,0,"fault in our stars"
2013-06-27,17:44:00,2,"fault in our stars"
2013-06-27,13:43:00,21,"fault in our stars"
2013-06-27,12:45:00,22,"fault in our stars"
2013-06-30,14:37:00,0,"fault in our stars"
2013-06-30,14:16:00,18,"fault in our stars"
2013-07-01,17:05:00,15,"fault in our stars"
2013-07-01,10:29:00,21,"fault in our stars"
2013-07-01,13:22:00,21,"fault in our stars"
2013-07-02,12:59:00,7,"fault in our stars"
2013-07-02,16:13:00,13,"fault in our stars"
2013-07-02,13:48:00,20,"fault in our stars"
2013-07-02,14:44:00,21,"fault in our stars"
2013-07-03,15:32:00,0,"fault in our stars"
2013-07-03,10:34:00,8,"fault in our stars"
2013-07-03,17:45:00,9,"fault in our stars"
2013-07-03,13:01:00,11,"fault in our stars"
2013-07-03,17:18:00,16,"fault in our stars"
2013-07-03,15:17:00,19,"fault in our stars"
2013-07-03,15:53:00,20,"fault in our stars"
2013-07-05,16:22:00,0,"fault in our stars"
2013-07-05,17:42:00,19,"fault in our stars"
2013-07-05,15:42:00,21,"fault in our stars"
2013-07-06,13:14:00,0,"fault in our stars"
2013-07-06,14:29:00,5,"fault in our stars"
2013-07-06,13:12:00,7,"fault in our stars"
2013-07-06,17:46:00,7,"fault in our stars"
2013-07-06,11:40:00,12,"fault in our stars"
2013-07-06,12:23:00,19,"fault in our stars"
2013-07-07,16:12:00,5,"fault in our stars"
2013-07-07,14:31:00,5,"fault in our stars"
2013-07-07,14:23:00,27,"fault in our stars"
2013-07-08,17:42:00,4,"fault in our stars"
2013-07-08,17:51:00,6,"fault in our stars"
2013-07-08,16:22:00,11,"fault in our stars"
2013-07-08,14:58:00,20,"fault in our stars"
2013-07-08,14:40:00,35,"fault in our stars"
2013-07-09,14:10:00,3,"fault in our stars"
2013-07-09,10:26:00,7,"fault in our stars"
2013-07-09,16:56:00,21,"fault in our stars"
2013-07-09,17:33:00,28,"fault in our stars"
2013-07-10,15:27:00,12,"fault in our stars"
2013-07-10,16:24:00,14,"fault in our stars"
2013-07-10,14:30:00,21,"fault in our stars"
2013-07-11,14:07:00,12,"fault in our stars"
2013-07-11,17:53:00,20,"fault in our stars"
2013-07-11,16:34:00,32,"fault in our stars"
2013-07-12,11:41:00,0,"fault in our stars"
2013-07-12,17:37:00,14,"fault in our stars"
2013-07-13,17:13:00,13,"fault in our stars"
2013-07-13,11:31:00,16,"fault in our stars"
2013-07-13,14:42:00,20,"fault in our stars"
2013-07-13,14:04:00,20,"fault in our stars"
2013-07-13,13:42:00,22,"fault in our stars"
2013-07-13,11:32:00,28,"fault in our stars"
2013-07-14,15:27:00,4,"fault in our stars"
2013-07-14,13:55:00,19,"fault in our stars"
2013-07-14,17:00:00,31,"fault in our stars"
2013-07-15,11:43:00,0,"fault in our stars"
2013-07-15,18:31:00,7,"fault in our stars"
2013-07-15,10:14:00,21,"fault in our stars"
2013-07-15,12:57:00,23,"fault in our stars"
2013-07-16,12:00:00,18,"fault in our stars"
2013-07-16,18:45:00,20,"fault in our stars"
2013-07-16,17:41:00,22,"fault in our stars"
2013-07-17,19:37:00,18,"fault in our stars"
2013-07-18,17:14:00,19,"fault in our stars"
2013-07-18,13:36:00,26,"fault in our stars"
2013-07-20,15:54:00,15,"fault in our stars"
2013-07-21,16:12:00,10,"fault in our stars"
2013-07-21,13:06:00,21,"fault in our stars"
2013-07-22,12:42:00,9,"fault in our stars"
2013-07-22,19:06:00,9,"fault in our stars"
2013-07-22,16:11:00,14,"fault in our stars"
2013-07-22,19:05:00,18,"fault in our stars"
2013-07-22,13:08:00,23,"fault in our stars"
2013-07-24,14:52:00,10,"fault in our stars"
2013-07-24,16:12:00,21,"fault in our stars"
2013-07-25,10:52:00,2,"fault in our stars"
2013-07-25,13:59:00,6,"fault in our stars"
2013-07-25,17:28:00,6,"fault in our stars"
2013-07-25,11:47:00,8,"fault in our stars"
2013-07-25,18:38:00,18,"fault in our stars"
2013-07-25,13:42:00,25,"fault in our stars"
2013-07-26,17:28:00,23,"fault in our stars"
2013-07-27,16:06:00,0,"fault in our stars"
2013-07-27,10:53:00,19,"fault in our stars"
2013-07-27,10:05:00,21,"fault in our stars"
2013-07-27,14:41:00,21,"fault in our stars"
2013-07-27,11:39:00,21,"fault in our stars"
2013-07-28,13:03:00,0,"fault in our stars"
2013-07-29,19:04:00,22,"fault in our stars"
2013-07-30,16:18:00,0,"fault in our stars"
2013-07-30,14:17:00,6,"fault in our stars"
2013-07-30,10:18:00,11,"fault in our stars"
2013-07-30,14:31:00,21,"fault in our stars"
2013-07-31,17:22:00,2,"fault in our stars"
2013-07-31,17:58:00,7,"fault in our stars"
2013-07-31,16:32:00,12,"fault in our stars"
2013-07-31,17:38:00,21,"fault in our stars"
2013-07-31,15:13:00,24,"fault in our stars"
2013-08-01,15:08:00,21,"fault in our stars"
2013-08-02,14:27:00,4,"fault in our stars"
2013-08-02,14:19:00,19,"fault in our stars"
2013-08-03,11:12:00,21,"fault in our stars"
2013-08-03,12:16:00,21,"fault in our stars"
2013-08-03,12:08:00,25,"fault in our stars"
2013-08-04,13:52:00,0,"fault in our stars"
2013-08-04,16:49:00,8,"fault in our stars"
2013-08-04,16:14:00,14,"fault in our stars"
2013-08-05,12:09:00,14,"fault in our stars"
2013-08-05,11:31:00,21,"fault in our stars"
2013-08-05,17:07:00,22,"fault in our stars"
2013-08-07,13:50:00,9,"fault in our stars"
2013-08-07,11:52:00,18,"fault in our stars"
2013-08-08,18:28:00,13,"fault in our stars"
2013-08-08,15:50:00,13,"fault in our stars"
2013-08-08,19:11:00,16,"fault in our stars"
2013-08-08,18:42:00,17,"fault in our stars"
2013-08-09,17:46:00,7,"fault in our stars"
2013-08-09,16:56:00,20,"fault in our stars"
2013-08-10,16:00:00,5,"fault in our stars"
2013-08-10,14:54:00,11,"fault in our stars"
2013-08-10,12:04:00,31,"fault in our stars"
2013-08-11,15:29:00,10,"fault in our stars"
2013-08-11,15:23:00,19,"fault in our stars"
2013-08-12,15:44:00,0,"fault in our stars"
2013-08-12,17:01:00,24,"fault in our stars"
2013-08-13,16:54:00,4,"fault in our stars"
2013-08-13,17:45:00,20,"fault in our stars"
2013-08-13,16:48:00,21,"fault in our stars"
2013-08-13,14:32:00,23,"fault in our stars"
2013-08-14,13:20:00,21,"fault in our stars"
2013-08-14,12:06:00,22,"fault in our stars"
2013-08-15,16:50:00,1,"fault in our stars"
2013-08-15,12:27:00,18,"fault in our stars"
2013-08-15,17:09:00,18,"fault in our stars"
2013-08-16,16:53:00,9,"fault in our stars"
2013-08-16,11:35:00,12,"fault in our stars"
2013-08-16,12:30:00,20,"fault in our stars"
2013-08-17,11:56:00,10,"fault in our stars"
2013-08-17,13:26:00,20,"fault in our stars"
2013-08-17,16:40:00,26,"fault in our stars"
2013-08-18,14:12:00,3,"fault in our stars"
2013-08-18,13:01:00,10,"fault in our stars"
2013-08-18,15:17:00,13,"fault in our stars"
2013-08-18,14:54:00,22,"fault in our stars"
2013-08-19,15:22:00,14,"fault in our stars"
2013-08-19,15:43:00,16,"fault in our stars"
2013-08-20,17:06:00,17,"fault in our stars"
2013-08-20,15:10:00,18,"fault in our stars"
2013-08-21,16:10:00,8,"fault in our stars"
2013-08-21,18:20:00,19,"fault in our stars"
2013-08-22,11:54:00,18,"fault in our stars"
2013-08-22,14:04:00,20,"fault in our stars"
2013-08-23,12:05:00,21,"fault in our stars"
2013-08-24,17:20:00,5,"fault in our stars"
2013-08-24,15:31:00,27,"fault in our stars"
2013-08-25,15:49:00,16,"fault in our stars"
2013-08-26,17:36:00,4,"fault in our stars"
2013-08-26,19:25:00,7,"fault in our stars"
2013-08-26,17:21:00,16,"fault in our stars"
2013-08-26,17:34:00,16,"fault in our stars"
2013-08-26,16:25:00,21,"fault in our stars"
2013-08-26,18:18:00,24,"fault in our stars"
2013-08-26,15:05:00,24,"fault in our stars"
2013-08-26,17:26:00,24,"fault in our stars"
2013-08-26,17:53:00,27,"fault in our stars"
2013-08-27,13:15:00,4,"fault in our stars"
2013-08-27,13:13:00,7,"fault in our stars"
2013-08-27,19:57:00,7,"fault in our stars"
2013-08-27,19:05:00,21,"fault in our stars"
2013-08-27,14:17:00,21,"fault in our stars"
2013-08-28,16:56:00,9,"fault in our stars"
2013-08-28,18:03:00,13,"fault in our stars"
2013-08-28,18:45:00,19,"fault in our stars"
2013-08-28,17:02:00,20,"fault in our stars"
2013-08-28,13:53:00,27,"fault in our stars"
2013-08-30,11:09:00,18,"fault in our stars"
2013-08-31,14:09:00,10,"fault in our stars"
2013-08-31,11:14:00,21,"fault in our stars"
2013-09-01,13:33:00,5,"fault in our stars"
2013-09-01,15:17:00,26,"fault in our stars"
2013-09-03,16:23:00,0,"fault in our stars"
2013-09-03,16:38:00,5,"fault in our stars"
2013-09-04,18:39:00,9,"fault in our stars"
2013-09-04,17:43:00,11,"fault in our stars"
2013-09-04,12:16:00,13,"fault in our stars"
2013-09-04,19:32:00,20,"fault in our stars"
2013-09-05,18:22:00,0,"fault in our stars"
2013-09-05,17:29:00,11,"fault in our stars"
2013-09-05,19:50:00,18,"fault in our stars"
2013-09-07,14:20:00,9,"fault in our stars"
2013-09-07,13:50:00,17,"fault in our stars"
2013-09-07,17:32:00,20,"fault in our stars"
2013-09-08,16:21:00,6,"fault in our stars"
2013-09-08,16:15:00,8,"fault in our stars"
2013-09-08,14:55:00,22,"fault in our stars"
2013-09-09,15:19:00,8,"fault in our stars"
2013-09-09,13:07:00,10,"fault in our stars"
2013-09-09,16:05:00,19,"fault in our stars"
2013-09-10,13:19:00,7,"fault in our stars"
2013-09-10,11:56:00,20,"fault in our stars"
2013-09-10,13:55:00,22,"fault in our stars"
2013-09-10,14:01:00,35,"fault in our stars"
2013-09-11,14:32:00,3,"fault in our stars"
2013-09-11,17:50:00,3,"fault in our stars"
2013-09-11,19:52:00,12,"fault in our stars"
2013-09-12,16:30:00,0,"fault in our stars"
2013-09-12,11:44:00,7,"fault in our stars"
2013-09-12,15:59:00,11,"fault in our stars"
2013-09-13,10:13:00,7,"fault in our stars"
2013-09-13,17:41:00,20,"fault in our stars"
2013-09-14,13:49:00,20,"fault in our stars"
2013-09-14,14:02:00,23,"fault in our stars"
2013-09-14,10:34:00,25,"fault in our stars"
2013-09-14,14:41:00,33,"fault in our stars"
2013-09-15,14:01:00,21,"fault in our stars"
2013-09-15,14:38:00,24,"fault in our stars"
2013-09-15,15:20:00,25,"fault in our stars"
2013-09-16,16:16:00,21,"fault in our stars"
2013-09-16,11:03:00,23,"fault in our stars"
2013-09-17,19:35:00,3,"fault in our stars"
2013-09-18,17:58:00,5,"fault in our stars"
2013-09-18,12:34:00,9,"fault in our stars"
2013-09-18,18:08:00,16,"fault in our stars"
2013-09-19,16:13:00,18,"fault in our stars"
2013-09-19,19:36:00,55,"fault in our stars"
2013-09-20,16:43:00,6,"fault in our stars"
2013-09-20,13:01:00,11,"fault in our stars"
2013-09-20,15:54:00,14,"fault in our stars"
2013-09-21,16:24:00,3,"fault in our stars"
2013-09-21,17:54:00,20,"fault in our stars"
2013-09-21,17:38:00,22,"fault in our stars"
2013-09-21,13:45:00,25,"fault in our stars"
2013-09-22,13:13:00,6,"fault in our stars"
2013-09-22,16:11:00,21,"fault in our stars"
2013-09-23,11:05:00,5,"fault in our stars"
2013-09-23,10:15:00,10,"fault in our stars"
2013-09-23,17:34:00,15,"fault in our stars"
2013-09-25,15:35:00,7,"fault in our stars"
2013-09-26,10:05:00,19,"fault in our stars"
2013-09-26,17:17:00,20,"fault in our stars"
2013-09-26,16:20:00,25,"fault in our stars"
2013-09-27,14:14:00,10,"fault in our stars"
2013-09-27,15:51:00,17,"fault in our stars"
2013-09-27,15:54:00,18,"fault in our stars"
2013-09-27,16:23:00,21,"fault in our stars"
2013-09-27,15:40:00,24,"fault in our stars"
2013-09-27,14:47:00,26,"fault in our stars"
2013-09-29,15:28:00,5,"fault in our stars"
2013-09-29,13:31:00,21,"fault in our stars"
2013-09-30,16:00:00,14,"fault in our stars"
2013-09-30,16:09:00,19,"fault in our stars"
2013-09-30,19:23:00,25,"fault in our stars"
2013-10-01,15:04:00,13,"fault in our stars"
2013-10-01,10:38:00,21,"fault in our stars"
2013-10-03,16:51:00,10,"fault in our stars"
2013-10-03,13:14:00,11,"fault in our stars"
2013-10-03,13:07:00,12,"fault in our stars"
2013-10-03,11:44:00,21,"fault in our stars"
2013-10-05,15:52:00,0,"fault in our stars"
2013-10-05,15:06:00,8,"fault in our stars"
2013-10-05,11:25:00,9,"fault in our stars"
2013-10-05,15:52:00,9,"fault in our stars"
2013-10-05,13:10:00,14,"fault in our stars"
2013-10-05,14:29:00,15,"fault in our stars"
2013-10-05,13:10:00,30,"fault in our stars"
2013-10-06,16:30:00,20,"fault in our stars"
2013-10-07,15:08:00,7,"fault in our stars"
2013-10-07,14:48:00,15,"fault in our stars"
2013-10-07,12:14:00,19,"fault in our stars"
2013-10-08,16:35:00,6,"fault in our stars"
2013-10-08,17:36:00,22,"fault in our stars"
2013-10-09,11:58:00,8,"fault in our stars"
2013-10-10,10:42:00,11,"fault in our stars"
2013-10-10,10:44:00,12,"fault in our stars"
2013-10-10,14:09:00,19,"fault in our stars"
2013-10-10,14:57:00,21,"fault in our stars"
2013-10-10,14:40:00,21,"fault in our stars"
2013-10-11,14:15:00,14,"fault in our stars"
2013-10-12,14:59:00,20,"fault in our stars"
2013-10-12,13:31:00,21,"fault in our stars"
2013-10-12,14:08:00,21,"fault in our stars"
2013-10-13,14:06:00,14,"fault in our stars"
2013-10-14,14:35:00,16,"fault in our stars"
2013-10-14,16:43:00,21,"fault in our stars"
2013-10-14,13:20:00,22,"fault in our stars"
2013-10-15,10:06:00,1,"fault in our stars"
2013-10-15,15:26:00,10,"fault in our stars"
2013-10-15,13:36:00,12,"fault in our stars"
2013-10-15,19:02:00,19,"fault in our stars"
2013-10-15,16:08:00,21,"fault in our stars"
2013-10-17,18:05:00,2,"fault in our stars"
2013-10-17,18:05:00,2,"fault in our stars"
2013-10-17,16:22:00,12,"fault in our stars"
2013-10-17,18:06:00,29,"fault in our stars"
2013-10-17,17:48:00,33,"fault in our stars"
2013-10-19,11:19:00,19,"fault in our stars"
2013-10-19,14:40:00,29,"fault in our stars"
2013-10-20,16:20:00,19,"fault in our stars"
2013-10-20,16:20:00,23,"fault in our stars"
2013-10-21,18:39:00,3,"fault in our stars"
2013-10-21,14:50:00,11,"fault in our stars"
2013-10-21,17:55:00,28,"fault in our stars"
2013-10-22,17:35:00,21,"fault in our stars"
2013-10-23,16:37:00,0,"fault in our stars"
2013-10-23,16:37:00,6,"fault in our stars"
2013-10-23,17:49:00,10,"fault in our stars"
2013-10-23,17:05:00,14,"fault in our stars"
2013-10-24,16:13:00,39,"fault in our stars"
2013-10-25,12:19:00,11,"fault in our stars"
2013-10-27,14:07:00,10,"fault in our stars"
2013-10-27,14:19:00,16,"fault in our stars"
2013-10-28,18:11:00,28,"fault in our stars"
2013-10-29,17:46:00,24,"fault in our stars"
2013-10-29,14:56:00,27,"fault in our stars"
2013-10-30,19:17:00,0,"fault in our stars"
2013-10-30,18:40:00,13,"fault in our stars"
2013-10-30,15:16:00,20,"fault in our stars"
2013-10-30,19:34:00,24,"fault in our stars"
2013-10-30,17:24:00,25,"fault in our stars"
2013-10-30,17:17:00,31,"fault in our stars"
2013-10-31,12:29:00,5,"fault in our stars"
2013-10-31,11:48:00,19,"fault in our stars"
2013-11-02,11:00:00,7,"fault in our stars"
2013-11-02,15:05:00,11,"fault in our stars"
2013-11-02,11:59:00,11,"fault in our stars"
2013-11-03,14:53:00,4,"fault in our stars"
2013-11-03,16:35:00,5,"fault in our stars"
2013-11-03,13:52:00,18,"fault in our stars"
2013-11-04,15:05:00,0,"fault in our stars"
2013-11-04,10:19:00,28,"fault in our stars"
2013-11-04,15:55:00,35,"fault in our stars"
2013-11-05,13:23:00,0,"fault in our stars"
2013-11-05,13:15:00,7,"fault in our stars"
2013-11-05,14:20:00,14,"fault in our stars"
2013-11-05,19:01:00,17,"fault in our stars"
2013-11-06,12:44:00,7,"fault in our stars"
2013-11-06,10:47:00,9,"fault in our stars"
2013-11-07,11:17:00,0,"fault in our stars"
2013-11-07,12:17:00,8,"fault in our stars"
2013-11-07,14:39:00,13,"fault in our stars"
2013-11-07,15:39:00,15,"fault in our stars"
2013-11-07,17:23:00,17,"fault in our stars"
2013-11-07,15:38:00,25,"fault in our stars"
2013-11-08,15:18:00,10,"fault in our stars"
2013-11-08,16:52:00,22,"fault in our stars"
2013-11-08,16:11:00,31,"fault in our stars"
2013-11-10,13:41:00,4,"fault in our stars"
2013-11-10,15:13:00,9,"fault in our stars"
2013-11-12,17:14:00,9,"fault in our stars"
2013-11-12,12:29:00,11,"fault in our stars"
2013-11-12,15:27:00,19,"fault in our stars"
2013-11-13,12:46:00,5,"fault in our stars"
2013-11-13,12:33:00,9,"fault in our stars"
2013-11-13,16:54:00,18,"fault in our stars"
2013-11-13,16:09:00,21,"fault in our stars"
2013-11-14,17:35:00,15,"fault in our stars"
2013-11-14,13:22:00,18,"fault in our stars"
2013-11-14,17:16:00,18,"fault in our stars"
2013-11-14,17:19:00,19,"fault in our stars"
2013-11-14,18:45:00,21,"fault in our stars"
2013-11-15,17:11:00,21,"fault in our stars"
2013-11-16,13:36:00,7,"fault in our stars"
2013-11-17,13:49:00,9,"fault in our stars"
2013-11-17,13:02:00,23,"fault in our stars"
2013-11-18,19:38:00,4,"fault in our stars"
2013-11-18,12:55:00,16,"fault in our stars"
2013-11-18,12:33:00,20,"fault in our stars"
2013-11-18,15:26:00,20,"fault in our stars"
2013-11-18,17:10:00,20,"fault in our stars"
2013-11-18,17:50:00,26,"fault in our stars"
2013-11-19,17:52:00,10,"fault in our stars"
2013-11-20,16:18:00,13,"fault in our stars"
2013-11-20,16:16:00,16,"fault in our stars"
2013-11-23,12:41:00,11,"fault in our stars"
2013-11-23,16:25:00,14,"fault in our stars"
2013-11-23,17:46:00,19,"fault in our stars"
2013-11-23,16:35:00,20,"fault in our stars"
2013-11-23,11:08:00,21,"fault in our stars"
2013-11-23,14:21:00,23,"fault in our stars"
2013-11-24,15:05:00,21,"fault in our stars"
2013-11-25,13:06:00,31,"fault in our stars"
2013-11-25,15:10:00,36,"fault in our stars"
2013-11-26,16:55:00,8,"fault in our stars"
2013-11-26,17:23:00,12,"fault in our stars"
2013-11-26,16:45:00,12,"fault in our stars"
2013-11-26,11:39:00,21,"fault in our stars"
2013-11-26,14:13:00,21,"fault in our stars"
2013-11-27,17:46:00,10,"fault in our stars"
2013-11-27,11:21:00,14,"fault in our stars"
2013-11-27,13:16:00,21,"fault in our stars"
2013-11-29,15:12:00,7,"fault in our stars"
2013-11-30,13:16:00,6,"fault in our stars"
2013-11-30,13:17:00,18,"fault in our stars"
2013-11-30,15:26:00,21,"fault in our stars"
2013-12-01,16:02:00,0,"fault in our stars"
2013-12-01,13:14:00,6,"fault in our stars"
2013-12-01,13:50:00,15,"fault in our stars"
2013-12-01,16:00:00,16,"fault in our stars"
2013-12-01,14:35:00,19,"fault in our stars"
2013-12-01,14:44:00,33,"fault in our stars"
2013-12-02,16:10:00,11,"fault in our stars"
2013-12-02,17:01:00,25,"fault in our stars"
2013-12-03,15:33:00,0,"fault in our stars"
2013-12-03,12:47:00,8,"fault in our stars"
2013-12-04,16:33:00,6,"fault in our stars"
2013-12-05,15:20:00,4,"fault in our stars"
2013-12-05,11:35:00,16,"fault in our stars"
2013-12-05,11:15:00,21,"fault in our stars"
2013-12-06,15:52:00,2,"fault in our stars"
2013-12-06,14:37:00,48,"fault in our stars"
2013-12-07,11:36:00,15,"fault in our stars"
2013-12-07,14:16:00,20,"fault in our stars"
2013-12-07,14:40:00,26,"fault in our stars"
2013-12-09,14:20:00,7,"fault in our stars"
2013-12-10,17:34:00,0,"fault in our stars"
2013-12-10,19:29:00,5,"fault in our stars"
2013-12-10,18:23:00,6,"fault in our stars"
2013-12-10,17:41:00,9,"fault in our stars"
2013-12-10,14:57:00,10,"fault in our stars"
2013-12-10,16:44:00,16,"fault in our stars"
2013-12-10,11:59:00,18,"fault in our stars"
2013-12-10,17:43:00,20,"fault in our stars"
2013-12-10,17:21:00,26,"fault in our stars"
2013-12-10,18:11:00,29,"fault in our stars"
2013-12-10,16:26:00,31,"fault in our stars"
2013-12-11,17:33:00,14,"fault in our stars"
2013-12-11,18:55:00,19,"fault in our stars"
2013-12-12,18:24:00,0,"fault in our stars"
2013-12-12,10:39:00,21,"fault in our stars"
2013-12-12,17:02:00,23,"fault in our stars"
2013-12-12,17:14:00,23,"fault in our stars"
2013-12-13,11:25:00,24,"fault in our stars"
2013-12-13,14:59:00,25,"fault in our stars"
2013-12-14,17:29:00,0,"fault in our stars"
2013-12-14,16:12:00,6,"fault in our stars"
2013-12-14,16:12:00,24,"fault in our stars"
2013-12-15,16:05:00,13,"fault in our stars"
2013-12-15,13:12:00,20,"fault in our stars"
2013-12-16,17:10:00,17,"fault in our stars"
2013-12-16,16:58:00,20,"fault in our stars"
2013-12-16,18:15:00,21,"fault in our stars"
2013-12-16,16:23:00,27,"fault in our stars"
2013-12-16,13:42:00,31,"fault in our stars"
2013-12-16,10:31:00,44,"fault in our stars"
2013-12-17,16:39:00,3,"fault in our stars"
2013-12-17,16:16:00,9,"fault in our stars"
2013-12-17,19:07:00,20,"fault in our stars"
2013-12-17,17:37:00,21,"fault in our stars"
2013-12-17,13:15:00,22,"fault in our stars"
2013-12-18,12:24:00,2,"fault in our stars"
2013-12-18,13:17:00,11,"fault in our stars"
2013-12-18,15:27:00,21,"fault in our stars"
2013-12-19,15:50:00,9,"fault in our stars"
2013-12-19,10:59:00,12,"fault in our stars"
2013-12-19,13:41:00,22,"fault in our stars"
2013-12-19,19:31:00,22,"fault in our stars"
2013-12-20,14:37:00,19,"fault in our stars"
2013-12-21,10:18:00,12,"fault in our stars"
2013-12-21,17:25:00,20,"fault in our stars"
2013-12-21,17:05:00,24,"fault in our stars"
2013-12-22,14:37:00,13,"fault in our stars"
2013-12-22,14:58:00,13,"fault in our stars"
2013-12-22,14:05:00,13,"fault in our stars"
2013-12-23,15:14:00,5,"fault in our stars"
2013-12-23,16:00:00,10,"fault in our stars"
2013-12-23,13:01:00,17,"fault in our stars"
2013-12-23,14:28:00,21,"fault in our stars"
2013-12-26,16:14:00,2,"fault in our stars"
2013-12-26,17:15:00,14,"fault in our stars"
2013-12-26,13:41:00,21,"fault in our stars"
2013-12-26,14:56:00,31,"fault in our stars"
2013-12-28,12:15:00,3,"fault in our stars"
2013-12-28,17:49:00,5,"fault in our stars"
2013-12-28,15:26:00,18,"fault in our stars"
2013-12-28,17:09:00,23,"fault in our stars"
2013-12-29,15:36:00,4,"fault in our stars"
2013-12-30,18:48:00,10,"fault in our stars"
2013-12-30,14:30:00,23,"fault in our stars"
2013-12-31,14:23:00,56,"fault in our stars"
2014-01-02,13:16:00,5,"fault in our stars"
2014-01-02,19:36:00,9,"fault in our stars"
2014-01-02,18:46:00,12,"fault in our stars"
2014-01-02,14:11:00,17,"fault in our stars"
2014-01-03,10:52:00,5,"fault in our stars"
2014-01-03,12:16:00,20,"fault in our stars"
2014-01-04,15:34:00,6,"fault in our stars"
2014-01-04,12:00:00,18,"fault in our stars"
2014-01-04,14:35:00,18,"fault in our stars"
2014-01-04,16:32:00,20,"fault in our stars"
2014-01-04,14:03:00,21,"fault in our stars"
2014-01-05,16:15:00,6,"fault in our stars"
2014-01-07,14:14:00,4,"fault in our stars"
2014-01-07,16:50:00,5,"fault in our stars"
2014-01-07,12:56:00,6,"fault in our stars"
2014-01-07,12:45:00,6,"fault in our stars"
2014-01-07,14:10:00,9,"fault in our stars"
2014-01-07,11:40:00,20,"fault in our stars"
2014-01-07,16:15:00,23,"fault in our stars"
